[00:00:00] , "Team 2" , "5" , "Mei" , "EV_PlayerJoinedMatch" , "Mei" , ""
[00:02:54] , "Team 1" , "2" , "Zenyatta" , "EV_UsedAbility_1" , "Zenyatta" , ""
[00:02:54] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-79.29, 3.85, -45.59)" , ""
[00:02:54] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-73.45, 4.00, -66.78)" , ""
[00:02:54] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-74.30, 4.00, -43.98)" , ""
[00:02:54] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-68.37, 4.00, -46.28)" , ""
[00:02:54] , "Team 2" , "2" , "Roadhog" , "EV_UsedAbility_2" , "Roadhog" , ""
[00:02:55] , "Team 1" , "0" , "NELS" , "EV_UsedAbility_1" , "Genji" , ""
[00:02:55] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-78.15, 4.00, -39.66)" , ""
[00:02:55] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-69.57, 4.00, -45.58)" , ""
[00:02:55] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-77.82, 3.85, -55.92)" , ""
[00:02:55] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.84, 4.00, -56.27)" , ""
[00:02:55] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-84.70, 3.85, -40.67)" , ""
[00:02:55] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-74.12, 4.00, -64.68)" , ""
[00:02:55] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-79.61, 4.00, -41.06)" , ""
[00:02:55] , "Team 2" , "4" , "Soldier: 76" , "EV_Knockback_Received" , "" , "Soldier: 76"
[00:02:55] , "Team 1" , "1" , "Lúcio" , "EV_Knockback_Dealt" , "" , "Lúcio"
[00:02:55] , "Team 1" , "0" , "NELS" , "EV_Knockback_Received" , "" , "NELS"
[00:02:55] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "9" , ""
[00:02:55] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "5" , ""
[00:02:55] , "Team 2" , "1" , "Ana" , "EV_Knockback_Dealt" , "" , "Ana"
[00:02:55] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "9" , ""
[00:02:55] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "5" , ""
[00:02:55] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "6" , ""
[00:02:55] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "4" , ""
[00:02:55] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "5" , ""
[00:02:55] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "14" , ""
[00:02:55] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "11" , ""
[00:02:55] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "6" , ""
[00:02:56] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Ana" , ""
[00:02:56] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Ana" , ""
[00:02:56] , "Team 2" , "1" , "Ana" , "EV_Died" , "" , "NELS"
[00:02:56] , "Team 1" , "4" , "Roadhog" , "EV_Kill" , "Ana" , ""
[00:02:56] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-78.78, 3.85, -46.13)" , ""
[00:02:56] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-74.18, 4.00, -69.37)" , ""
[00:02:56] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-74.30, 4.00, -43.98)" , ""
[00:02:56] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-71.84, 4.48, -44.80)" , ""
[00:02:56] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "57" , ""
[00:02:57] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-77.89, 4.00, -39.50)" , ""
[00:02:57] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-69.57, 4.00, -45.58)" , ""
[00:02:57] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-77.82, 3.85, -55.92)" , ""
[00:02:57] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-68.70, 4.00, -59.32)" , ""
[00:02:57] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-84.65, 3.85, -44.37)" , ""
[00:02:57] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-66.65, 5.45, -64.81)" , ""
[00:02:57] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-84.58, 3.85, -39.59)" , ""
[00:02:57] , "Team 1" , "1" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:02:57] , "Team 1" , "4" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:02:57] , "Team 1" , "2" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:02:58] , "Team 2" , "4" , "Soldier: 76" , "EV_Knockback_Received" , "" , "Soldier: 76"
[00:02:58] , "Team 1" , "3" , "Zarya" , "EV_Knockback_Dealt" , "" , "Zarya"
[00:02:58] , "Team 1" , "1" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:02:58] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-83.05, 3.85, -42.49)" , ""
[00:02:58] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-73.63, 4.00, -65.03)" , ""
[00:02:58] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-74.30, 4.00, -43.98)" , ""
[00:02:58] , "Team 1" , "0" , "NELS" , "EV_UsedAbility_1" , "Genji" , ""
[00:02:58] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-76.73, 4.86, -40.79)" , ""
[00:02:58] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Soldier: 76" , ""
[00:02:58] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Soldier: 76" , ""
[00:02:58] , "Team 2" , "4" , "Soldier: 76" , "EV_Died" , "" , "NELS"
[00:02:58] , "Team 1" , "3" , "Zarya" , "EV_Kill" , "Soldier: 76" , ""
[00:02:58] , "Team 1" , "1" , "Lúcio" , "EV_Kill" , "Soldier: 76" , ""
[00:02:59] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-79.41, 4.00, -39.78)" , ""
[00:02:59] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-69.57, 4.00, -45.58)" , ""
[00:02:59] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-77.82, 3.85, -55.92)" , ""
[00:02:59] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-74.54, 4.00, -62.56)" , ""
[00:02:59] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-85.14, 4.00, -37.91)" , ""
[00:02:59] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-66.62, 6.00, -68.00)" , ""
[00:02:59] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-87.98, 4.00, -35.50)" , ""
[00:02:59] , "Team 1" , "1" , "Lúcio" , "EV_UsedAbility_2" , "Lúcio" , ""
[00:02:59] , "Team 1" , "2" , "Zenyatta" , "EV_UsedAbility_1" , "Zenyatta" , ""
[00:02:59] , "Team 1" , "0" , "NELS" , "EV_UsedAbility_1" , "Genji" , ""
[00:03:00] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "10" , ""
[00:03:00] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "6" , ""
[00:03:00] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "22" , ""
[00:03:00] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "8" , ""
[00:03:00] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "8" , ""
[00:03:00] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "8" , ""
[00:03:00] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "6" , ""
[00:03:00] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-86.33, 3.85, -47.47)" , ""
[00:03:00] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-67.22, 4.54, -62.97)" , ""
[00:03:00] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-74.30, 4.00, -43.98)" , ""
[00:03:00] , "Team 1" , "0" , "NELS" , "EV_Knockback_Dealt" , "" , "NELS"
[00:03:00] , "Team 2" , "5" , "Mei" , "EV_Knockback_Received" , "" , "Mei"
[00:03:00] , "Team 2" , "5" , "Mei" , "EV_UsedAbility_2" , "Mei" , ""
[00:03:00] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-87.55, 3.85, -50.31)" , ""
[00:03:00] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "15" , ""
[00:03:00] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "22" , ""
[00:03:00] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "7" , ""
[00:03:01] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-79.41, 4.00, -39.78)" , ""
[00:03:01] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-69.57, 4.00, -45.58)" , ""
[00:03:01] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-77.82, 3.85, -55.92)" , ""
[00:03:01] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-75.75, 4.00, -61.24)" , ""
[00:03:01] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-88.75, 3.85, -40.72)" , ""
[00:03:01] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-68.11, 4.00, -59.38)" , ""
[00:03:01] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-95.25, 4.00, -32.50)" , ""
[00:03:01] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Mei" , ""
[00:03:01] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Mei" , ""
[00:03:01] , "Team 2" , "5" , "Mei" , "EV_Died" , "" , "NELS"
[00:03:01] , "Team 1" , "3" , "Zarya" , "EV_Kill" , "Mei" , ""
[00:03:01] , "Team 1" , "1" , "Lúcio" , "EV_Kill" , "Mei" , ""
[00:03:01] , "Team 1" , "2" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:03:01] , "Team 2" , "2" , "Roadhog" , "EV_Knockback_Received" , "" , "Roadhog"
[00:03:01] , "Team 1" , "2" , "Zenyatta" , "EV_Knockback_Dealt" , "" , "Zenyatta"
[00:03:01] , "Team 2" , "2" , "Roadhog" , "EV_Knockback_Dealt" , "" , "Roadhog"
[00:03:01] , "Team 1" , "2" , "Zenyatta" , "EV_Knockback_Received" , "" , "Zenyatta"
[00:03:01] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "74" , ""
[00:03:02] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-85.34, 3.85, -44.29)" , ""
[00:03:02] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-69.52, 4.00, -56.85)" , ""
[00:03:02] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-74.30, 4.00, -43.98)" , ""
[00:03:02] , "Team 2" , "2" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:03:02] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-81.11, 6.43, -43.51)" , ""
[00:03:03] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-79.41, 4.00, -39.78)" , ""
[00:03:03] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-69.57, 4.00, -45.58)" , ""
[00:03:03] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-77.82, 3.85, -55.92)" , ""
[00:03:03] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-76.55, 4.00, -62.42)" , ""
[00:03:03] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-80.36, 3.85, -42.63)" , ""
[00:03:03] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-74.73, 3.85, -56.88)" , ""
[00:03:03] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-85.50, 3.85, -42.76)" , ""
[00:03:04] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Roadhog" , ""
[00:03:04] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Roadhog" , ""
[00:03:04] , "Team 2" , "2" , "Roadhog" , "EV_Died" , "" , "NELS"
[00:03:04] , "Team 1" , "5" , "Bastion" , "EV_Kill" , "Roadhog" , ""
[00:03:04] , "Team 1" , "4" , "Roadhog" , "EV_Kill" , "Roadhog" , ""
[00:03:04] , "Team 1" , "2" , "Zenyatta" , "EV_Kill" , "Roadhog" , ""
[00:03:04] , "Team 1" , "5" , "Bastion" , "EV_UsedAbility_1" , "Bastion" , ""
[00:03:04] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-85.34, 3.85, -44.29)" , ""
[00:03:04] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-70.35, 4.08, -56.81)" , ""
[00:03:04] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-74.30, 4.00, -43.98)" , ""
[00:03:04] , "Team 1" , "1" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:03:04] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-74.26, 5.62, -53.66)" , ""
[00:03:05] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-79.41, 4.00, -39.78)" , ""
[00:03:05] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(65.29, 4.00, -66.66)" , ""
[00:03:05] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-77.82, 3.85, -55.92)" , ""
[00:03:05] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-77.45, 3.85, -58.98)" , ""
[00:03:05] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-78.47, 3.85, -51.45)" , ""
[00:03:05] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-80.28, 3.85, -50.32)" , ""
[00:03:05] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-77.66, 3.85, -49.80)" , ""
[00:03:05] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "11" , ""
[00:03:05] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "7" , ""
[00:03:05] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "28" , ""
[00:03:05] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "12" , ""
[00:03:05] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "9" , ""
[00:03:05] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "12" , ""
[00:03:05] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "7" , ""
[00:03:05] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "17" , ""
[00:03:05] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "24" , ""
[00:03:05] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "8" , ""
[00:03:06] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-85.34, 3.85, -44.29)" , ""
[00:03:06] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-70.35, 4.08, -56.81)" , ""
[00:03:06] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(64.90, 4.00, -66.27)" , ""
[00:03:06] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-78.20, 10.26, -53.94)" , ""
[00:03:06] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "78" , ""
[00:03:07] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-79.41, 4.00, -39.78)" , ""
[00:03:07] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(54.65, 4.00, -66.79)" , ""
[00:03:07] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-73.11, 3.85, -56.20)" , ""
[00:03:07] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-78.35, 3.85, -58.71)" , ""
[00:03:07] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-78.47, 3.85, -51.45)" , ""
[00:03:07] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-76.69, 3.85, -51.68)" , ""
[00:03:07] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-73.01, 3.85, -55.31)" , ""
[00:03:08] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-85.34, 3.85, -44.29)" , ""
[00:03:08] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-70.35, 4.08, -56.81)" , ""
[00:03:08] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(55.49, 4.00, -66.56)" , ""
[00:03:08] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-65.36, 6.98, -50.63)" , ""
[00:03:09] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(64.90, 4.00, -63.64)" , ""
[00:03:09] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(46.75, 6.01, -63.83)" , ""
[00:03:09] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-66.63, 5.34, -64.59)" , ""
[00:03:09] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-67.19, 4.00, -61.10)" , ""
[00:03:09] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-74.13, 3.85, -54.27)" , ""
[00:03:09] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-72.83, 3.85, -51.28)" , ""
[00:03:09] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-69.66, 4.00, -56.57)" , ""
[00:03:09] , "Team 2" , "4" , "Soldier: 76" , "EV_UsedAbility_1" , "Soldier: 76" , ""
[00:03:10] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "13" , ""
[00:03:10] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "8" , ""
[00:03:10] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "29" , ""
[00:03:10] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "13" , ""
[00:03:10] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "10" , ""
[00:03:10] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "13" , ""
[00:03:10] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "8" , ""
[00:03:10] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-85.34, 3.85, -44.29)" , ""
[00:03:10] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-70.35, 4.08, -56.81)" , ""
[00:03:10] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(47.64, 6.01, -64.11)" , ""
[00:03:10] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-67.58, 6.84, -51.65)" , ""
[00:03:10] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "19" , ""
[00:03:10] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "25" , ""
[00:03:10] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "9" , ""
[00:03:11] , "Team 2" , "4" , "Soldier: 76" , "EV_UsedAbility_1" , "Soldier: 76" , ""
[00:03:11] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(52.15, 4.51, -67.35)" , ""
[00:03:11] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(36.15, 6.06, -64.62)" , ""
[00:03:11] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-66.12, 4.00, -60.14)" , ""
[00:03:11] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-65.71, 6.00, -73.51)" , ""
[00:03:11] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-66.77, 5.06, -64.07)" , ""
[00:03:11] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-70.45, 3.85, -51.48)" , ""
[00:03:11] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-67.33, 4.00, -55.47)" , ""
[00:03:11] , "Team 2" , "4" , "Soldier: 76" , "EV_UsedAbility_1" , "Soldier: 76" , ""
[00:03:11] , "Team 2" , "4" , "Soldier: 76" , "EV_UsedAbility_1" , "Soldier: 76" , ""
[00:03:11] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "79" , ""
[00:03:12] , "Team 2" , "4" , "Soldier: 76" , "EV_UsedAbility_1" , "Soldier: 76" , ""
[00:03:12] , "Team 2" , "4" , "Soldier: 76" , "EV_UsedAbility_1" , "Soldier: 76" , ""
[00:03:12] , "Team 2" , "4" , "Soldier: 76" , "EV_UsedAbility_1" , "Soldier: 76" , ""
[00:03:12] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-85.34, 3.85, -44.29)" , ""
[00:03:12] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-70.35, 4.08, -56.81)" , ""
[00:03:12] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(37.07, 6.06, -64.61)" , ""
[00:03:12] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-57.63, 7.31, -54.26)" , ""
[00:03:12] , "Team 2" , "4" , "Soldier: 76" , "EV_UsedAbility_1" , "Soldier: 76" , ""
[00:03:13] , "Team 2" , "4" , "Soldier: 76" , "EV_UsedAbility_1" , "Soldier: 76" , ""
[00:03:13] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(42.21, 6.00, -63.63)" , ""
[00:03:13] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(25.49, 5.98, -65.54)" , ""
[00:03:13] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-66.50, 3.85, -53.10)" , ""
[00:03:13] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-57.00, 6.00, -76.72)" , ""
[00:03:13] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-63.45, 6.00, -75.89)" , ""
[00:03:13] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-66.37, 3.85, -51.13)" , ""
[00:03:13] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-67.49, 4.00, -55.49)" , ""
[00:03:13] , "Team 1" , "2" , "Zenyatta" , "EV_UsedAbility_1" , "Zenyatta" , ""
[00:03:14] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-85.34, 3.85, -44.29)" , ""
[00:03:14] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-70.35, 4.08, -56.81)" , ""
[00:03:14] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(26.44, 5.99, -65.40)" , ""
[00:03:14] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-61.38, 4.00, -46.94)" , ""
[00:03:15] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(26.44, 5.99, -65.41)" , ""
[00:03:15] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(16.48, 6.00, -61.04)" , ""
[00:03:15] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-62.22, 3.85, -51.59)" , ""
[00:03:15] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-49.29, 6.00, -69.29)" , ""
[00:03:15] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-54.58, 6.00, -73.92)" , ""
[00:03:15] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-62.07, 3.85, -50.39)" , ""
[00:03:15] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-66.17, 3.85, -53.99)" , ""
[00:03:15] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "14" , ""
[00:03:15] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "10" , ""
[00:03:15] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "31" , ""
[00:03:15] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "14" , ""
[00:03:15] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "11" , ""
[00:03:15] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "14" , ""
[00:03:15] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "9" , ""
[00:03:15] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "20" , ""
[00:03:15] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "26" , ""
[00:03:15] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "11" , ""
[00:03:16] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(60.66, 4.00, -64.62)" , ""
[00:03:16] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-70.35, 4.08, -56.81)" , ""
[00:03:16] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(17.07, 6.00, -61.37)" , ""
[00:03:16] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-54.09, 6.79, -50.89)" , ""
[00:03:16] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "80" , ""
[00:03:17] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(15.60, 6.00, -56.90)" , ""
[00:03:17] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(8.68, 6.00, -56.54)" , ""
[00:03:17] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-58.67, 3.85, -51.79)" , ""
[00:03:17] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-41.71, 6.00, -64.46)" , ""
[00:03:17] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-47.29, 6.00, -67.29)" , ""
[00:03:17] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-58.94, 3.85, -50.17)" , ""
[00:03:17] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-63.32, 3.85, -52.45)" , ""
[00:03:18] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(51.39, 4.89, -67.57)" , ""
[00:03:18] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(62.56, 4.00, -65.63)" , ""
[00:03:18] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(10.59, 6.00, -56.65)" , ""
[00:03:18] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-53.33, 6.59, -52.04)" , ""
